filename,class_label,source_type,edit_type,base_image,notes
dataset/real/synthetic_real_0222.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0222.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0223.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0223.jpg,fake,synthetic_certificate_edit,award_text_change,dataset/real/synthetic_real_0223.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0224.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0224.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0225.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0225.jpg,fake,synthetic_certificate_edit,signature_change+issuer_change+name_change,dataset/real/synthetic_real_0225.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0226.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0226.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0227.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0227.jpg,fake,synthetic_certificate_edit,issuer_change+signature_change,dataset/real/synthetic_real_0227.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0228.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0228.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0229.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0229.jpg,fake,synthetic_certificate_edit,serial_change+body_text_change,dataset/real/synthetic_real_0229.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0230.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0230.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0231.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0231.jpg,fake,synthetic_certificate_edit,signature_change+serial_change,dataset/real/synthetic_real_0231.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0232.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0232.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0233.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0233.jpg,fake,synthetic_certificate_edit,location_change,dataset/real/synthetic_real_0233.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0234.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0234.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0235.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0235.jpg,fake,synthetic_certificate_edit,date_change+location_change+body_text_change,dataset/real/synthetic_real_0235.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0236.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0236.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0237.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0237.jpg,fake,synthetic_certificate_edit,issuer_change+award_text_change+date_change,dataset/real/synthetic_real_0237.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0238.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0238.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0239.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0239.jpg,fake,synthetic_certificate_edit,date_change+seal_shift+signature_change,dataset/real/synthetic_real_0239.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0240.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0240.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0241.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0241.jpg,fake,synthetic_certificate_edit,location_change,dataset/real/synthetic_real_0241.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0242.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0242.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0243.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0243.jpg,fake,synthetic_certificate_edit,seal_shift+serial_change,dataset/real/synthetic_real_0243.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0244.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0244.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0245.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0245.jpg,fake,synthetic_certificate_edit,seal_shift+award_text_change+signature_change,dataset/real/synthetic_real_0245.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0246.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0246.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0247.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0247.jpg,fake,synthetic_certificate_edit,serial_change+award_text_change+name_change,dataset/real/synthetic_real_0247.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0248.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0248.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0249.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0249.jpg,fake,synthetic_certificate_edit,body_text_change,dataset/real/synthetic_real_0249.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0250.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0250.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0251.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0251.jpg,fake,synthetic_certificate_edit,serial_change+location_change,dataset/real/synthetic_real_0251.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0252.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0252.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0253.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0253.jpg,fake,synthetic_certificate_edit,name_change,dataset/real/synthetic_real_0253.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0254.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0254.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0255.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0255.jpg,fake,synthetic_certificate_edit,name_change+date_change+issuer_change,dataset/real/synthetic_real_0255.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0256.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0256.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0257.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0257.jpg,fake,synthetic_certificate_edit,award_text_change+date_change+signature_change,dataset/real/synthetic_real_0257.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0258.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0258.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0259.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0259.jpg,fake,synthetic_certificate_edit,seal_shift+body_text_change,dataset/real/synthetic_real_0259.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0260.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0260.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0261.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0261.jpg,fake,synthetic_certificate_edit,award_text_change,dataset/real/synthetic_real_0261.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0262.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0262.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0263.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0263.jpg,fake,synthetic_certificate_edit,award_text_change+location_change+seal_shift,dataset/real/synthetic_real_0263.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0264.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0264.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0265.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0265.jpg,fake,synthetic_certificate_edit,seal_shift,dataset/real/synthetic_real_0265.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0266.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0266.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0267.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0267.jpg,fake,synthetic_certificate_edit,issuer_change+signature_change,dataset/real/synthetic_real_0267.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0268.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0268.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0269.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0269.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0269.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0270.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0270.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0271.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0271.jpg,fake,synthetic_certificate_edit,date_change+issuer_change+serial_change,dataset/real/synthetic_real_0271.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0272.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0272.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0273.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0273.jpg,fake,synthetic_certificate_edit,serial_change+signature_change+seal_shift,dataset/real/synthetic_real_0273.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0274.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0274.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0275.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0275.jpg,fake,synthetic_certificate_edit,body_text_change+issuer_change,dataset/real/synthetic_real_0275.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0276.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0276.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0277.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0277.jpg,fake,synthetic_certificate_edit,award_text_change+name_change+date_change,dataset/real/synthetic_real_0277.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0278.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0278.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0279.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0279.jpg,fake,synthetic_certificate_edit,seal_shift+date_change,dataset/real/synthetic_real_0279.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0280.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0280.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0281.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0281.jpg,fake,synthetic_certificate_edit,signature_change+date_change,dataset/real/synthetic_real_0281.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0282.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0282.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0283.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0283.jpg,fake,synthetic_certificate_edit,name_change+location_change,dataset/real/synthetic_real_0283.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0284.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0284.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0285.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0285.jpg,fake,synthetic_certificate_edit,location_change,dataset/real/synthetic_real_0285.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0286.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0286.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0287.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0287.jpg,fake,synthetic_certificate_edit,date_change+location_change,dataset/real/synthetic_real_0287.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0288.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0288.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0289.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0289.jpg,fake,synthetic_certificate_edit,body_text_change+seal_shift,dataset/real/synthetic_real_0289.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0290.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0290.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0291.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0291.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0291.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0292.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0292.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0293.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0293.jpg,fake,synthetic_certificate_edit,award_text_change+seal_shift,dataset/real/synthetic_real_0293.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0294.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0294.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0295.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0295.jpg,fake,synthetic_certificate_edit,name_change+issuer_change+seal_shift,dataset/real/synthetic_real_0295.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0296.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0296.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0297.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0297.jpg,fake,synthetic_certificate_edit,date_change,dataset/real/synthetic_real_0297.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0298.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0298.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0299.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0299.jpg,fake,synthetic_certificate_edit,signature_change+location_change+issuer_change,dataset/real/synthetic_real_0299.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0300.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0300.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0301.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0301.jpg,fake,synthetic_certificate_edit,name_change,dataset/real/synthetic_real_0301.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0302.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0302.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0303.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0303.jpg,fake,synthetic_certificate_edit,award_text_change+issuer_change+name_change,dataset/real/synthetic_real_0303.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0304.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0304.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0305.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0305.jpg,fake,synthetic_certificate_edit,name_change+location_change,dataset/real/synthetic_real_0305.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0306.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0306.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0307.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0307.jpg,fake,synthetic_certificate_edit,award_text_change+serial_change,dataset/real/synthetic_real_0307.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0308.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0308.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0309.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0309.jpg,fake,synthetic_certificate_edit,name_change,dataset/real/synthetic_real_0309.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0310.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0310.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0311.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0311.jpg,fake,synthetic_certificate_edit,serial_change+signature_change+location_change,dataset/real/synthetic_real_0311.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0312.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0312.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0313.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0313.jpg,fake,synthetic_certificate_edit,issuer_change+award_text_change,dataset/real/synthetic_real_0313.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0314.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0314.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0315.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0315.jpg,fake,synthetic_certificate_edit,seal_shift+name_change+serial_change,dataset/real/synthetic_real_0315.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0316.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0316.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0317.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0317.jpg,fake,synthetic_certificate_edit,name_change+issuer_change,dataset/real/synthetic_real_0317.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0318.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0318.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0319.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0319.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0319.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0320.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0320.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0321.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0321.jpg,fake,synthetic_certificate_edit,seal_shift,dataset/real/synthetic_real_0321.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0322.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0322.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0323.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0323.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0323.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0324.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0324.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0325.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0325.jpg,fake,synthetic_certificate_edit,issuer_change+signature_change+name_change,dataset/real/synthetic_real_0325.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0326.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0326.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0327.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0327.jpg,fake,synthetic_certificate_edit,date_change+location_change,dataset/real/synthetic_real_0327.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0328.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0328.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0329.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0329.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0329.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0330.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0330.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0331.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0331.jpg,fake,synthetic_certificate_edit,award_text_change+body_text_change+location_change,dataset/real/synthetic_real_0331.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0332.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
